customer_id,gender,age,income,became_member_on,days_as_member,bogo_received,bogo_viewed,bogo_completed,bogo_rewarded,bogo_viewed_rate,bogo_conversion_rate,discount_received,discount_viewed,discount_completed,discount_rewarded,discount_viewed_rate,discount_conversion_rate,info_received,info_viewed,info_viewed_rate,total_received,total_viewed,total_completed,overall_view_rate,overall_conversion_rate,total_rewarded,num_transactions,offer_num_transactions,actual_num_transactions,total_spent,offer_spent,actual_spent,avg_spent,min_spent,max_spent,recency
4ba713ee6b984909b89b01b7d078948e,F,38.0,67000.0,2018-01-25,340,1.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,4.0,15.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,1.0,0.833,20.0,9.0,4.0,5.0,126.3,48.7,77.6,14.03,9.05,19.32,7.25
59e2cdcdc01841a9a2311df5e3cc4937,M,21.0,69000.0,2016-06-26,918,2.0,1.0,1.0,10.0,0.5,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.2,1.0,19.0,9.0,1.0,8.0,172.36,12.44,159.92000000000004,19.15,12.44,30.72,9.833
1651e5b1270448a8a401790745bd1c6c,M,43.0,44000.0,2015-02-01,1429,2.0,1.0,1.0,5.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,0.2,1.0,5.0,8.0,1.0,7.0,31.1,11.21,19.89,3.89,1.34,11.21,9.083
f89a821a9dd240fbbf05c17f24452ae8,M,87.0,48000.0,2015-11-23,1134,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.667,5.0,4.0,0.0,0.8,0.0,0.0,14.0,0.0,14.0,34.85,0.0,34.85,2.49,0.30000000000000004,6.46,9.833
8f603ca13a9740dd9d6cc553166b5a2b,,,,2017-08-20,498,3.0,3.0,1.0,5.0,1.0,0.333,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,0.2,5.0,10.0,1.0,9.0,29.67,5.04,24.630000000000006,2.97,0.05,6.11,9.75
6ad15a55a2b746b180e18c1757d2c4be,M,41.0,81000.0,2017-08-06,512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,29.42,0.0,29.42,14.71,14.6,14.82,6.917
a1110e0aaa5a4255bfa8253cab228446,M,38.0,69000.0,2018-03-10,296,3.0,3.0,1.0,15.0,1.0,0.333,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.6,0.333,25.0,6.0,0.0,6.0,41.86,0.0,41.86,6.98,1.98,19.96,9.667
a53cf0dc906c47e8bad3db0618953584,F,93.0,78000.0,2016-10-20,802,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,0.667,2.0,2.0,1.0,6.0,6.0,3.0,1.0,0.5,9.0,8.0,3.0,5.0,122.55,49.89,72.66000000000003,15.32,8.54,25.92,9.417
dcc6169a0d34425283c5453cc34c2e80,F,38.0,58000.0,2017-10-13,444,2.0,2.0,2.0,15.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,0.5,1.0,1.0,1.0,5.0,5.0,3.0,1.0,0.6,23.0,13.0,3.0,10.0,204.61,43.1,161.51000000000005,15.74,10.39,34.78,9.0
7f7ec04e9cae4375a5b2c9bc2fc25232,M,69.0,73000.0,2017-09-15,472,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,0.5,0.0,0.0,4.0,0.0,4.0,17.35,0.0,17.35,4.34,2.43,7.13,9.583
e550b80e7c2c408baab328ef64253eff,M,52.0,68000.0,2018-02-03,331,3.0,2.0,0.0,0.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.5,0.0,0.0,4.0,0.0,4.0,16.2,0.0,16.2,4.05,0.67,9.43,5.417
ab19930f782f437a999bd981404c1e5d,M,30.0,48000.0,2018-04-21,254,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,0.333,1.0,0.0,0.0,4.0,3.0,1.0,0.75,0.333,3.0,8.0,1.0,7.0,18.43,4.14,14.289999999999996,2.3,0.24,4.94,9.25
698cefe7f12c46b0b73cf9b4c9f41729,M,63.0,95000.0,2014-09-21,1562,3.0,3.0,3.0,15.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,1.0,19.0,9.0,4.0,5.0,216.41,99.38,117.03000000000002,24.05,13.54,38.09,9.833
df227598be2f4937b3c60036010042a9,M,47.0,84000.0,2017-06-17,562,3.0,3.0,2.0,25.0,1.0,0.667,3.0,3.0,1.0,10.0,1.0,0.333,0.0,0.0,0.0,6.0,6.0,3.0,1.0,0.5,35.0,13.0,3.0,10.0,339.78,70.88,268.90000000000003,26.14,16.71,53.44,9.917
69c574a951d744498e2ef3a6d9d35588,F,56.0,86000.0,2017-08-17,501,2.0,1.0,1.0,5.0,0.5,1.0,3.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,0.8,1.0,11.0,15.0,4.0,11.0,367.12,98.69,268.43,24.47,10.95,35.79,9.583
5ed60175a25c4fdf9c1b6ca43409e03b,F,55.0,71000.0,2018-01-25,340,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,1.0,0.5,1.0,0.0,0.0,4.0,2.0,1.0,0.5,0.5,5.0,3.0,1.0,2.0,64.24,29.55,34.69,21.41,10.89,29.55,7.5
81f93887a5404d19b46fa8e83494851f,,,,2017-12-10,386,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,10.48,0.0,10.48,5.24,2.38,8.1,6.583
ed805e591d6e4ccba7c80721b6f6d8d4,F,61.0,87000.0,2017-05-10,600,2.0,1.0,1.0,10.0,0.5,1.0,3.0,2.0,1.0,3.0,0.667,0.5,0.0,0.0,0.0,5.0,3.0,2.0,0.6,0.667,13.0,6.0,2.0,4.0,137.72,44.16,93.56,22.95,19.21,25.08,6.5
85e0cbf553fb4ad5a4c081a15948a6f7,F,78.0,42000.0,2017-12-18,378,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.333,0.0,0.0,3.0,0.0,3.0,2.12,0.0,2.12,0.71,0.32,1.04,9.917
5d56b814133a40bfa410e8b18bb67617,F,60.0,94000.0,2018-03-28,278,2.0,2.0,1.0,10.0,1.0,0.5,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,0.6,15.0,3.0,2.0,1.0,80.24,54.13,26.11000000000001,26.75,24.34,29.79,8.667
0e3186ea9b0b4c378f89e413ee6ff69b,F,72.0,40000.0,2017-09-23,464,2.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.8,0.0,0.0,3.0,0.0,3.0,10.91,0.0,10.91,3.64,2.24,5.82,8.5
d95023d1b9384f11861dcde35e65ce8c,M,19.0,35000.0,2017-11-01,425,2.0,1.0,0.0,0.0,0.5,0.0,4.0,3.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.667,0.0,0.0,4.0,0.0,4.0,10.03,0.0,10.03,2.51,1.33,4.41,9.167
9299c46942f84bb6b5e98fd78fbb9d41,M,70.0,88000.0,2018-03-01,305,4.0,2.0,2.0,30.0,0.5,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6,0.667,32.0,7.0,2.0,5.0,175.85,60.23,115.62000000000002,25.12,12.34,33.93,9.083
f5d6d25d09924e0390b84c0c34888824,F,60.0,59000.0,2016-09-03,849,2.0,2.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,0.75,20.0,14.0,3.0,11.0,212.41,50.64,161.76999999999995,15.17,6.31,26.33,9.667
4aae0550a3ad45ca86191318b27d3ae4,M,47.0,47000.0,2018-04-21,254,3.0,2.0,0.0,0.0,0.667,0.0,3.0,1.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.5,0.0,0.0,7.0,0.0,7.0,10.89,0.0,10.89,1.56,0.06,2.78,8.667
e7637f69f41b4c5f93094a544a84cb79,M,87.0,55000.0,2016-05-22,953,4.0,4.0,3.0,25.0,1.0,0.75,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,0.8,30.0,8.0,4.0,4.0,117.89,62.13,55.76000000000001,14.74,6.48,22.87,9.75
e304dfcda07a43f694d3790607b4659d,,,,2016-06-16,928,2.0,1.0,0.0,0.0,0.5,0.0,3.0,2.0,1.0,3.0,0.667,0.5,0.0,0.0,0.0,5.0,3.0,1.0,0.6,0.333,3.0,11.0,1.0,10.0,29.31,3.45,25.860000000000007,2.66,0.30000000000000004,6.0,9.333
0fca718a20f74f078c4fb7cc1cbd7c77,F,39.0,60000.0,2017-01-10,720,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.333,10.0,6.0,1.0,5.0,91.4,12.4,79.0,15.23,6.84,22.25,8.333
29b4fa639b7240f5893a612207d16eef,M,39.0,72000.0,2016-10-30,792,2.0,2.0,1.0,15.0,1.0,0.5,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.75,0.333,17.0,15.0,1.0,14.0,271.71,18.98,252.73,18.11,10.11,30.37,9.667
37f62826a6564d34a61b146ea6e90887,F,52.0,65000.0,2018-04-23,252,3.0,2.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.667,0.0,0.0,3.0,0.0,3.0,9.1,0.0,9.1,3.03,1.65,4.54,9.083
c3b922f22b3949579681bd9198d8f266,O,58.0,73000.0,2015-08-31,1218,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,12.0,1.0,0.667,0.0,0.0,0.0,6.0,6.0,4.0,1.0,0.667,12.0,15.0,4.0,11.0,280.87,91.29,189.58,18.72,9.6,35.55,9.167
f580a8d78b96495aa9f127f78911f979,F,79.0,78000.0,2017-06-18,561,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.667,5.0,2.0,0.0,0.4,0.0,15.0,9.0,0.0,9.0,181.66,0.0,181.66000000000003,20.18,14.96,28.21,9.583
dba0582e295e4cb48263751157e4e821,M,26.0,44000.0,2018-01-19,346,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.5,0.0,0.0,2.0,0.0,2.0,21.85,0.0,21.85,10.92,9.18,12.67,6.667
c904a6699db54225931ef82552f3f9ea,M,23.0,32000.0,2018-06-04,210,2.0,1.0,0.0,5.0,0.5,0.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,0.8,0.5,9.0,11.0,2.0,9.0,63.0,7.28,55.72,5.73,1.72,13.29,9.583
07b78a8616714b58ad3a9ed94126c459,F,73.0,89000.0,2018-01-15,350,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,8.0,3.0,5.0,183.97,65.19,118.78000000000004,23.0,17.62,31.34,8.917
86d1c0779345461fb1f5811627c93b3e,,,,2016-03-11,1025,2.0,2.0,1.0,5.0,1.0,0.5,4.0,4.0,2.0,4.0,1.0,0.5,0.0,0.0,0.0,6.0,6.0,3.0,1.0,0.5,9.0,19.0,3.0,16.0,43.45,14.79,28.66,2.29,0.38,6.97,9.833
bef9600c1509404e87c68c053d1b95e5,M,72.0,89000.0,2018-03-28,278,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,4.0,1.0,0.333,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.25,4.0,6.0,1.0,5.0,130.0,15.63,114.37,21.67,15.63,29.13,9.5
673e057084654257bc73e542f1f71ee2,M,31.0,52000.0,2017-09-10,477,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,0.5,0.5,1.0,0.0,0.0,5.0,2.0,1.0,0.4,0.5,4.0,6.0,1.0,5.0,24.36,5.78,18.58,4.06,1.78,7.47,8.917
327eb6591ffc43ef8bbc550d878891ce,M,38.0,67000.0,2016-02-24,1041,1.0,1.0,1.0,10.0,1.0,1.0,3.0,3.0,3.0,10.0,1.0,1.0,2.0,2.0,1.0,6.0,6.0,4.0,1.0,0.667,20.0,10.0,4.0,6.0,164.77,62.67,102.1,16.48,10.87,32.07,9.917
dde32d858ed647309b49a602c5dc0435,,,,2017-11-04,422,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,0.333,1.0,0.0,0.0,0.0,5.0,3.0,1.0,0.6,0.333,3.0,10.0,1.0,9.0,29.78,6.65,23.129999999999995,2.98,0.07,9.74,9.5
c5fffd0bbfeb4063bddc66c85481931b,M,32.0,41000.0,2018-02-17,317,1.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.5,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.667,13.0,7.0,2.0,5.0,57.08,20.92,36.16,8.15,2.67,14.02,9.833
7f495962e50f40b1b76393c7c5343135,M,62.0,61000.0,2014-01-26,1800,2.0,1.0,1.0,5.0,0.5,1.0,3.0,3.0,1.0,5.0,1.0,0.333,1.0,1.0,1.0,6.0,5.0,2.0,0.833,0.4,10.0,5.0,2.0,3.0,101.38,33.83,67.55000000000001,20.28,14.95,28.29,7.75
26a2ab820a234213818a1a15e15eafee,M,76.0,78000.0,2015-04-18,1353,1.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.75,0.333,7.0,6.0,1.0,5.0,110.47,21.79,88.68,18.41,11.89,28.24,7.25
d4ef1976737e4933959159aa03d19d35,F,44.0,74000.0,2016-12-21,740,2.0,2.0,1.0,5.0,1.0,0.5,3.0,1.0,0.0,12.0,0.333,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.6,0.333,17.0,8.0,1.0,7.0,143.15,14.91,128.24,17.89,12.04,23.41,9.833
90dfc96997d44f93a88979acfe71d64c,F,45.0,78000.0,2017-08-07,511,2.0,2.0,0.0,10.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,0.0,10.0,2.0,0.0,2.0,47.08,0.0,47.08,23.54,17.67,29.41,4.417
4c48d368ead5483e99b1b97c5e4d4481,M,89.0,93000.0,2018-05-25,220,2.0,2.0,0.0,10.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.5,15.0,4.0,1.0,3.0,87.23,20.4,66.82999999999998,21.81,11.47,31.47,7.5
4e6458c5eade4beb9b1f7d16dd8decae,M,54.0,88000.0,2016-09-15,837,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,12.0,0.8,0.75,0.0,0.0,0.0,5.0,4.0,3.0,0.8,0.75,12.0,12.0,3.0,9.0,293.43,62.75,230.68,24.45,15.54,36.16,9.417
1d36a7ddbd114574a804c5c4eb2ecb4d,F,54.0,104000.0,2016-11-10,781,3.0,1.0,1.0,15.0,0.333,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.25,1.0,17.0,5.0,1.0,4.0,130.22,20.77,109.45,26.04,20.77,34.07,7.083
a8986824f77142d3bf502e5c62e1e0b3,M,53.0,64000.0,2018-05-06,239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,11.09,0.0,11.09,3.7,2.61,5.45,8.917
81e9b730f99948d1908d1370bd87e58d,F,21.0,59000.0,2015-11-19,1138,1.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,1.0,7.0,0.333,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.2,1.0,12.0,13.0,1.0,12.0,190.73,18.56,172.17,14.67,8.81,18.88,9.083
9232bc9e68744227bdcc537e44d159f7,M,59.0,89000.0,2018-01-28,337,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,0.667,1.0,1.0,1.0,5.0,5.0,3.0,1.0,0.6,9.0,2.0,2.0,0.0,40.4,40.40000000000001,0.0,20.2,18.46,21.94,6.75
9a5c134ced1742ec9307fc3b9e0e5325,F,46.0,74000.0,2016-10-23,799,2.0,2.0,2.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.667,1.0,20.0,9.0,1.0,8.0,190.48,16.35,174.13,21.16,6.32,32.23,9.5
b838d092a36b4d908d64692f51277fb5,M,36.0,33000.0,2017-09-20,467,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,1.45,0.0,1.45,1.45,1.45,1.45,9.667
2ed795282792477091388a62bcdfd4ad,,,,2016-02-22,1043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,13.56,0.0,13.56,1.94,0.08,5.79,8.583
cc79b9f0e46840418fd61600a449e2d4,F,59.0,95000.0,2017-04-13,627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.5,0.0,5.0,3.0,0.0,3.0,92.87,0.0,92.87,30.96,27.22,38.02,9.833
4377b1d9dd5d4d5098bd81720a4b7523,F,51.0,91000.0,2017-09-13,474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.5,3.0,2.0,1.0,0.667,0.5,3.0,4.0,1.0,3.0,106.88,21.09,85.78999999999998,26.72,21.09,36.75,7.75
bff4139221e4496ca9f5a90de459236e,F,71.0,91000.0,2015-10-25,1163,3.0,1.0,0.0,10.0,0.333,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.4,0.5,13.0,4.0,0.0,4.0,88.31,0.0,88.31,22.08,14.86,26.25,9.5
294b0267a8934742bbd924c037896f3a,M,25.0,53000.0,2018-02-16,318,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,3.0,0.0,3.0,10.18,0.0,10.18,3.39,1.47,7.22,9.333
8ead309bb7254edbab114c8837cd54b2,O,42.0,63000.0,2017-09-26,461,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,0.5,8.0,8.0,2.0,6.0,150.74,29.58,121.15999999999998,18.84,10.43,34.0,9.75
1776c732e6b64ec48a9a53a8348b977d,M,42.0,58000.0,2017-08-21,497,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.667,0.0,2.0,5.0,0.0,5.0,23.27,0.0,23.270000000000003,4.65,2.26,8.36,9.583
d7f751dd8f824d94953dcdc0f79c7345,F,55.0,97000.0,2015-07-28,1252,3.0,2.0,2.0,25.0,0.667,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.4,1.0,32.0,9.0,1.0,8.0,253.34,28.3,225.04,28.15,21.45,35.82,9.167
06ef15a17adf4d7189287d691d3965e4,,,,2017-11-23,403,2.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,0.667,0.5,0.0,0.0,0.0,5.0,4.0,1.0,0.8,0.25,3.0,13.0,1.0,12.0,22.66,1.83,20.83,1.74,0.1,4.74,9.583
b7e216b6472b46648272c29a52a86702,M,53.0,113000.0,2018-07-08,176,2.0,1.0,1.0,5.0,0.5,1.0,4.0,4.0,3.0,7.0,1.0,0.75,0.0,0.0,0.0,6.0,5.0,4.0,0.833,0.8,12.0,3.0,3.0,0.0,80.52,80.52,0.0,26.84,20.24,33.44,9.917
406e02eb805440949a9c37122c75d2f8,M,54.0,33000.0,2017-09-29,458,3.0,1.0,0.0,5.0,0.333,0.0,2.0,1.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.4,0.0,8.0,4.0,0.0,4.0,30.1,0.0,30.1,7.52,3.99,9.16,6.833
b4db7d61c33a4d65bbbb45a9cca32c10,M,90.0,57000.0,2018-07-02,182,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.75,0.0,0.0,3.0,0.0,3.0,55.79,0.0,55.79,18.6,15.61,21.28,9.667
c7f30804923d4edaa1c734d433b67e95,F,51.0,81000.0,2015-08-23,1226,4.0,3.0,3.0,30.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.6,1.0,30.0,6.0,2.0,4.0,123.73,47.64,76.09,20.62,15.02,26.03,8.25
e85b454e24e04e6585ca31f61753849b,F,76.0,90000.0,2016-10-26,796,1.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,7.0,0.667,0.5,0.0,0.0,0.0,4.0,3.0,2.0,0.75,0.667,12.0,8.0,2.0,6.0,188.36,40.68,147.68,23.54,12.87,30.94,9.083
f925c6406e0f42dca9577efbf1675d05,M,51.0,43000.0,2017-07-06,543,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,0.4,4.0,20.0,2.0,18.0,66.91,16.96,49.95,3.35,0.45,13.51,9.25
193ffaca5cd745f284f6c51df0f9412e,M,77.0,77000.0,2017-08-08,510,2.0,2.0,1.0,10.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.5,10.0,8.0,1.0,7.0,190.59,29.59,161.0,23.82,15.08,30.82,8.75
86e90326d79b49488c0b8e1e8bcfc3c1,M,49.0,47000.0,2017-10-15,442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,21.41,0.0,21.41,3.06,0.7000000000000001,5.39,8.417
2556c2b37ede4b10ab71be2fe6a32d7f,M,72.0,73000.0,2016-11-03,788,1.0,1.0,1.0,10.0,1.0,1.0,3.0,2.0,2.0,9.0,0.667,1.0,0.0,0.0,0.0,4.0,3.0,3.0,0.75,1.0,19.0,11.0,3.0,8.0,200.6,45.6,155.0,18.24,12.3,26.5,8.583
c7c44b6fe09945a0bdfb65e1f9807552,F,73.0,78000.0,2017-10-10,447,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,0.5,5.0,9.0,2.0,7.0,168.07,42.37000000000001,125.7,18.67,8.22,24.65,9.583
cf8dc5cf3dc84f6483f1fbf842c4d207,F,51.0,90000.0,2018-05-30,215,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,8.0,0.5,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.75,0.333,8.0,5.0,1.0,4.0,110.22,17.18,93.04,22.04,17.18,28.1,8.917
034ce97360c6485ab990d903343f9f08,M,23.0,48000.0,2018-07-12,172,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,3.0,0.5,0.5,0.0,0.0,0.0,5.0,3.0,1.0,0.6,0.333,3.0,5.0,1.0,4.0,22.57,8.44,14.13,4.51,1.17,8.44,8.167
55c135963d2648dbb1e8ff49405e54f9,F,62.0,64000.0,2015-11-07,1150,4.0,4.0,3.0,25.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.75,25.0,16.0,3.0,13.0,83.68,30.87,52.80999999999999,5.23,0.16,13.36,9.917
a259fbb314a446579f036219a8d06a3e,M,27.0,50000.0,2018-05-28,217,2.0,2.0,2.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,5.0,2.0,1.0,0.4,15.0,15.0,2.0,13.0,215.43,26.9,188.53,14.36,6.99,25.6,9.917
ba46df2e9e8c4e46b3be70d84fb87a39,M,48.0,45000.0,2017-11-11,415,3.0,3.0,2.0,15.0,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.667,15.0,8.0,2.0,6.0,106.53,25.06,81.47,13.32,5.55,20.97,9.5
89370c66451e40fba2f398f298bfa2e0,F,37.0,60000.0,2017-11-20,406,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.667,10.0,9.0,2.0,7.0,122.97,33.32,89.65,13.66,5.84,21.0,8.833
e83b1d8a75f840f482ff0834981b99ce,M,31.0,57000.0,2018-06-27,187,3.0,3.0,3.0,20.0,1.0,1.0,2.0,1.0,0.0,8.0,0.5,0.0,0.0,0.0,0.0,5.0,4.0,3.0,0.8,0.75,28.0,9.0,2.0,7.0,133.68,28.64,105.03999999999998,14.85,8.51,26.07,9.0
d75d726171364516998e49813c2b4671,F,61.0,110000.0,2017-10-21,436,1.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.667,0.25,5.0,1.0,1.0,0.0,50.08,50.08,0.0,50.08,50.08,50.08,3.75
6955267a2151491882b0c660267691d2,M,29.0,41000.0,2017-10-20,437,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,4.95,0.0,4.95,4.95,4.95,4.95,8.0
7de1f163b6244e66ba414a8d50d073b4,F,87.0,72000.0,2017-02-18,681,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.5,1.0,2.0,1.0,0.5,6.0,2.0,1.0,0.333,0.5,3.0,5.0,1.0,4.0,98.37,17.22,81.14999999999998,19.67,15.36,24.7,5.333
